prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
British Columbia,Colombie-Britannique,2023-04-22,16,2023,1.0,400025,531,7520.22,5476,46,102.95,9.98,0.86,1050,65,19.74,1.22,75.86,1.43,6.57,0.12
Alberta,Alberta,2023-04-22,16,2023,1.0,631894,383,13908.84,5703,19,125.53,8.43,0.42,688,29,15.14,0.64,54.71,1.20,2.71,0.06
Saskatchewan,Saskatchewan,2023-04-22,16,2023,1.0,155381,191,13004.74,1961,2,164.13,15.99,0.17,399,5,33.39,0.42,27.29,2.28,0.29,0.02
Manitoba,Manitoba,2023-04-22,16,2023,1.0,155848,123,11059.14,2493,10,176.91,8.73,0.71,295,23,20.93,1.63,17.57,1.25,1.43,0.10
Ontario,Ontario,2023-04-22,16,2023,1.0,1615015,1707,10688.8,16497,29,109.18,11.30,0.19,3969,62,26.27,0.41,243.86,1.61,4.14,0.03
Quebec,Québec,2023-04-22,16,2023,1.0,1336965,2472,15375.09,17928,35,206.17,28.43,0.40,5153,65,59.26,0.75,353.14,4.06,5.00,0.06
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2023-04-22,16,2023,1.0,55261,52,10506.45,337,,64.07,9.89,,121,1,23.01,0.19,7.43,1.41,,
New Brunswick,Nouveau-Brunswick,2023-04-22,16,2023,1.0,90574,80,11153.6,879,2,108.24,9.85,0.25,182,5,22.41,0.62,11.43,1.41,0.29,0.04
Nova Scotia,Nouvelle-Écosse,2023-04-22,16,2023,1.0,142777,192,14001.52,841,3,82.47,18.83,0.29,390,9,38.25,0.88,27.39,2.69,0.37,0.04
Prince Edward Island,Île-du-Prince-Édouard,2023-04-22,16,2023,1.0,57226,43,33526.67,100,4,58.59,25.19,2.34,135,5,79.09,2.93,6.14,3.60,0.57,0.33
Yukon,Yukon,2023-04-22,16,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
Northwest Territories,Territoires du Nord-Ouest,2023-04-22,16,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
Nunavut,Nunavut,2023-04-22,16,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2023-04-22,16,2023,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2023-04-22,16,2023,,4661010,5774,11972.83,52276,150,134.28,14.83,0.39,12382,269,31.81,0.69,824.86,2.12,21.43,0.06
British Columbia,Colombie-Britannique,2023-04-29,17,2023,1.0,400660,635,7532.16,5520,44,103.77,11.94,0.83,1166,90,21.92,1.69,90.71,1.71,6.29,0.12
Alberta,Alberta,2023-04-29,17,2023,1.0,632235,341,13916.34,5719,16,125.88,7.51,0.35,724,35,15.94,0.77,48.71,1.07,2.29,0.05
Saskatchewan,Saskatchewan,2023-04-29,17,2023,1.0,155543,162,13018.3,1965,4,164.46,13.56,0.33,353,6,29.54,0.5,23.14,1.94,0.57,0.05
Manitoba,Manitoba,2023-04-29,17,2023,1.0,155944,96,11065.96,2499,6,177.33,6.81,0.43,219,16,15.54,1.14,13.71,0.97,0.86,0.06
Ontario,Ontario,2023-04-29,17,2023,1.0,1616534,1519,10698.85,16519,22,109.33,10.05,0.15,3226,51,21.35,0.34,217.00,1.44,3.14,0.02
Quebec,Québec,2023-04-29,17,2023,1.0,1339138,2173,15400.07,17960,32,206.54,24.99,0.37,4645,67,53.42,0.77,310.43,3.57,4.57,0.05
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2023-04-29,17,2023,1.0,55305,44,10514.82,337,,64.07,8.37,,96,,18.25,,6.29,1.20,,
New Brunswick,Nouveau-Brunswick,2023-04-29,17,2023,1.0,90652,78,11163.2,883,4,108.74,9.61,0.49,158,6,19.46,0.74,11.14,1.37,0.57,0.07
Nova Scotia,Nouvelle-Écosse,2023-04-29,17,2023,1.0,142941,164,14017.6,850,9,83.36,16.08,0.88,356,12,34.91,1.18,23.41,2.30,1.22,0.12
Prince Edward Island,Île-du-Prince-Édouard,2023-04-29,17,2023,1.0,57251,25,33541.32,103,3,60.34,14.65,1.76,68,7,39.84,4.1,3.57,2.09,0.43,0.25
Yukon,Yukon,2023-04-29,17,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
Northwest Territories,Territoires du Nord-Ouest,2023-04-29,17,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
Nunavut,Nunavut,2023-04-29,17,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2023-04-29,17,2023,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2023-04-29,17,2023,,4666247,5237,11986.28,52416,140,134.64,13.45,0.36,11011,290,28.28,0.74,748.14,1.92,20.00,0.05
British Columbia,Colombie-Britannique,2023-05-06,18,2023,1.0,401126,466,7540.92,5555,35,104.43,8.76,0.66,1101,79,20.7,1.49,66.57,1.25,5.00,0.09
Alberta,Alberta,2023-05-06,18,2023,1.0,632551,316,13923.3,5729,10,126.1,6.96,0.22,657,26,14.46,0.57,45.14,0.99,1.43,0.03
Saskatchewan,Saskatchewan,2023-05-06,18,2023,1.0,155685,142,13030.18,1970,5,164.88,11.88,0.42,304,9,25.44,0.75,20.29,1.70,0.71,0.06
Manitoba,Manitoba,2023-05-06,18,2023,1.0,156049,105,11073.41,2501,2,177.47,7.45,0.14,201,8,14.26,0.57,15.00,1.06,0.29,0.02
Ontario,Ontario,2023-05-06,18,2023,1.0,1617986,1452,10708.46,16549,30,109.53,9.61,0.20,2971,52,19.66,0.34,207.43,1.37,4.29,0.03
Quebec,Québec,2023-05-06,18,2023,1.0,1341085,1947,15422.47,17986,26,206.84,22.39,0.30,4120,58,47.38,0.67,278.14,3.20,3.71,0.04
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2023-05-06,18,2023,1.0,55360,55,10525.28,341,,64.83,10.46,,99,4,18.82,0.76,7.86,1.49,,
New Brunswick,Nouveau-Brunswick,2023-05-06,18,2023,0.0,90652,,11163.2,883,,108.74,,,,,,,,,,
Nova Scotia,Nouvelle-Écosse,2023-05-06,18,2023,1.0,143108,167,14033.98,859,9,84.24,16.38,0.88,331,18,32.46,1.77,23.82,2.34,1.31,0.13
Prince Edward Island,Île-du-Prince-Édouard,2023-05-06,18,2023,0.0,57251,,33541.32,103,,60.34,,,,,,,,,,
Yukon,Yukon,2023-05-06,18,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
Northwest Territories,Territoires du Nord-Ouest,2023-05-06,18,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
Nunavut,Nunavut,2023-05-06,18,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2023-05-06,18,2023,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2023-05-06,18,2023,,4670897,4650,11998.22,52537,117,134.95,11.94,0.30,9887,261,25.4,0.67,664.29,1.71,16.71,0.04
British Columbia,Colombie-Britannique,2023-05-13,19,2023,1.0,401497,371,7547.9,5602,47,105.31,6.97,0.88,837,82,15.74,1.54,53.00,1.00,6.71,0.13
Alberta,Alberta,2023-05-13,19,2023,1.0,632848,297,13929.84,5744,15,126.43,6.54,0.33,613,25,13.49,0.55,42.43,0.93,2.14,0.05
Saskatchewan,Saskatchewan,2023-05-13,19,2023,1.0,155812,127,13040.81,1976,6,165.38,10.63,0.50,269,11,22.51,0.92,18.14,1.52,0.86,0.07
Manitoba,Manitoba,2023-05-13,19,2023,1.0,156138,89,11079.72,2501,0,177.47,6.32,0.00,194,2,13.77,0.14,12.71,0.90,0.00,0.00
Ontario,Ontario,2023-05-13,19,2023,1.0,1619364,1378,10717.58,16570,21,109.67,9.12,0.14,2830,51,18.73,0.34,196.86,1.30,3.00,0.02
Quebec,Québec,2023-05-13,19,2023,1.0,1342689,1604,15440.91,18003,17,207.03,18.45,0.20,3551,43,40.84,0.49,229.14,2.64,2.43,0.03
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2023-05-13,19,2023,1.0,55404,44,10533.64,341,,64.83,8.37,,99,,18.82,,6.29,1.20,,
New Brunswick,Nouveau-Brunswick,2023-05-13,19,2023,0.0,90652,,11163.2,883,,108.74,,,,,,,,,,
Nova Scotia,Nouvelle-Écosse,2023-05-13,19,2023,1.0,143306,199,14053.4,864,5,84.73,19.52,0.49,366,14,35.89,1.37,28.39,2.78,0.73,0.07
Prince Edward Island,Île-du-Prince-Édouard,2023-05-13,19,2023,1.0,57276,,33555.96,104,,60.93,,,25,1,14.65,0.59,,,,
Yukon,Yukon,2023-05-13,19,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
Northwest Territories,Territoires du Nord-Ouest,2023-05-13,19,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
Nunavut,Nunavut,2023-05-13,19,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2023-05-13,19,2023,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2023-05-13,19,2023,,4675030,4109,12008.84,52649,111,135.24,10.55,0.29,8784,229,22.56,0.59,587.00,1.51,15.86,0.04
British Columbia,Colombie-Britannique,2023-05-20,20,2023,1.0,401814,317,7553.85,5652,50,106.25,5.96,0.94,688,97,12.93,1.82,45.29,0.85,7.14,0.13
Alberta,Alberta,2023-05-20,20,2023,1.0,633076,228,13934.86,5761,17,126.81,5.02,0.37,525,32,11.56,0.7,32.57,0.72,2.43,0.05
Saskatchewan,Saskatchewan,2023-05-20,20,2023,1.0,155905,93,13048.59,1986,10,166.22,7.78,0.84,220,16,18.41,1.34,13.29,1.11,1.43,0.12
Manitoba,Manitoba,2023-05-20,20,2023,1.0,156183,45,11082.92,2503,2,177.62,3.19,0.14,134,2,9.51,0.14,6.43,0.46,0.29,0.02
Ontario,Ontario,2023-05-20,20,2023,1.0,1620626,1262,10725.93,16593,23,109.82,8.35,0.15,2640,44,17.47,0.29,180.29,1.19,3.29,0.02
Quebec,Québec,2023-05-20,20,2023,1.0,1344250,1561,15458.86,18020,17,207.23,17.95,0.20,3165,34,36.4,0.39,223.00,2.56,2.43,0.03
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2023-05-20,20,2023,1.0,55435,31,10539.53,342,,65.02,5.89,,75,1,14.26,0.19,4.43,0.84,,
New Brunswick,Nouveau-Brunswick,2023-05-20,20,2023,0.0,90652,,11163.2,883,,108.74,,,,,,,,,,
Nova Scotia,Nouvelle-Écosse,2023-05-20,20,2023,1.0,143488,182,14071.24,866,2,84.92,17.85,0.20,381,7,37.36,0.69,25.98,2.55,0.27,0.03
Prince Edward Island,Île-du-Prince-Édouard,2023-05-20,20,2023,0.0,57276,,33555.96,104,,60.93,,,,,,,,,,
Yukon,Yukon,2023-05-20,20,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
Northwest Territories,Territoires du Nord-Ouest,2023-05-20,20,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
Nunavut,Nunavut,2023-05-20,20,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2023-05-20,20,2023,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2023-05-20,20,2023,,4678749,3719,12018.39,52771,121,135.55,9.55,0.31,7828,233,20.11,0.6,531.29,1.36,17.29,0.04
British Columbia,Colombie-Britannique,2023-05-27,21,2023,1.0,402077,263,7558.8,5663,11,106.46,4.94,0.21,580,61,10.9,1.15,37.57,0.71,1.57,0.03
Alberta,Alberta,2023-05-27,21,2023,1.0,633287,211,13939.5,5767,6,126.94,4.64,0.13,439,23,9.66,0.51,30.14,0.66,0.86,0.02
Saskatchewan,Saskatchewan,2023-05-27,21,2023,1.0,155981,76,13054.96,1991,5,166.64,6.36,0.42,169,15,14.14,1.26,10.86,0.91,0.71,0.06
Manitoba,Manitoba,2023-05-27,21,2023,1.0,156243,60,11087.17,2503,0,177.62,4.26,0.00,105,2,7.45,0.14,8.57,0.61,0.00,0.00
Ontario,Ontario,2023-05-27,21,2023,1.0,1621833,1207,10733.92,16609,16,109.92,7.99,0.11,2469,39,16.34,0.26,172.43,1.14,2.29,0.02
Quebec,Québec,2023-05-27,21,2023,1.0,1345625,1375,15474.68,18053,33,207.61,15.81,0.38,2936,50,33.76,0.57,196.43,2.26,4.71,0.05
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2023-05-27,21,2023,1.0,55468,33,10545.81,342,,65.02,6.27,,64,,12.17,,4.71,0.90,,
New Brunswick,Nouveau-Brunswick,2023-05-27,21,2023,1.0,90946,,11199.4,897,,110.46,,,,,,,,,,
Nova Scotia,Nouvelle-Écosse,2023-05-27,21,2023,1.0,143696,208,14091.64,866,0,84.92,20.40,0.00,390,2,38.25,0.2,29.76,2.92,0.04,0.00
Prince Edward Island,Île-du-Prince-Édouard,2023-05-27,21,2023,1.0,57286,,33561.82,104,,60.93,,,10,0,5.86,0,,,,
Yukon,Yukon,2023-05-27,21,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
Northwest Territories,Territoires du Nord-Ouest,2023-05-27,21,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
Nunavut,Nunavut,2023-05-27,21,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2023-05-27,21,2023,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2023-05-27,21,2023,,4682486,3433,12027.99,52856,71,135.77,8.82,0.18,7162,192,18.4,0.49,490.43,1.26,10.14,0.03
British Columbia,Colombie-Britannique,2023-06-03,22,2023,1.0,402285,208,7562.71,5701,38,107.18,3.91,0.71,471,49,8.85,0.92,29.71,0.56,5.43,0.10
Alberta,Alberta,2023-06-03,22,2023,1.0,633478,191,13943.71,5783,16,127.29,4.20,0.35,402,22,8.85,0.48,27.29,0.60,2.29,0.05
Saskatchewan,Saskatchewan,2023-06-03,22,2023,1.0,156017,36,13057.97,1993,2,166.81,3.01,0.17,112,7,9.37,0.59,5.14,0.43,0.29,0.02
Manitoba,Manitoba,2023-06-03,22,2023,1.0,156293,50,11090.72,2503,0,177.62,3.55,0.00,110,0,7.81,0,7.14,0.51,0.00,0.00
Ontario,Ontario,2023-06-03,22,2023,1.0,1622987,1154,10741.56,16627,18,110.04,7.64,0.12,2361,34,15.63,0.23,164.86,1.09,2.57,0.02
Quebec,Québec,2023-06-03,22,2023,1.0,1346977,1352,15490.22,18085,32,207.98,15.55,0.37,2727,65,31.36,0.75,193.14,2.22,4.57,0.05
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2023-06-03,22,2023,1.0,55497,29,10551.32,345,,65.59,5.51,,62,3,11.79,0.57,4.14,0.79,,
New Brunswick,Nouveau-Brunswick,2023-06-03,22,2023,0.0,90946,,11199.4,897,,110.46,,,,,,,,,,
Nova Scotia,Nouvelle-Écosse,2023-06-03,22,2023,1.0,143824,,14104.19,866,,84.92,,,,,,,,,,
Prince Edward Island,Île-du-Prince-Édouard,2023-06-03,22,2023,0.0,57286,,33561.82,104,,60.93,,,,,,,,,,
Yukon,Yukon,2023-06-03,22,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
Northwest Territories,Territoires du Nord-Ouest,2023-06-03,22,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
Nunavut,Nunavut,2023-06-03,22,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2023-06-03,22,2023,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2023-06-03,22,2023,,4685634,3020,12036.08,52965,106,136.05,7.76,0.27,6453,180,16.58,0.46,431.43,1.11,15.14,0.04
British Columbia,Colombie-Britannique,2023-06-10,23,2023,1.0,402468,183,7566.15,5730,29,107.72,3.44,0.55,391,67,7.35,1.26,26.14,0.49,4.14,0.08
Alberta,Alberta,2023-06-10,23,2023,1.0,633602,124,13946.43,5794,11,127.53,2.73,0.24,315,27,6.93,0.59,17.71,0.39,1.57,0.03
Saskatchewan,Saskatchewan,2023-06-10,23,2023,1.0,156053,36,13060.98,1995,2,166.97,3.01,0.17,72,4,6.03,0.33,5.14,0.43,0.29,0.02
Manitoba,Manitoba,2023-06-10,23,2023,1.0,156339,46,11093.99,2505,2,177.76,3.26,0.14,96,2,6.81,0.14,6.57,0.47,0.29,0.02
Ontario,Ontario,2023-06-10,23,2023,1.0,1623867,880,10747.38,16639,12,110.12,5.82,0.08,2034,30,13.46,0.2,125.71,0.83,1.71,0.01
Quebec,Québec,2023-06-10,23,2023,1.0,1348004,1027,15502.03,18106,21,208.22,11.81,0.24,2379,53,27.36,0.61,146.71,1.69,3.00,0.03
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2023-06-10,23,2023,1.0,55549,52,10561.21,345,,65.59,9.89,,81,,15.4,,7.43,1.41,,
New Brunswick,Nouveau-Brunswick,2023-06-10,23,2023,0.0,90946,,11199.4,897,,110.46,,,,,,,,,,
Nova Scotia,Nouvelle-Écosse,2023-06-10,23,2023,0.0,143824,,14104.19,866,,84.92,,,,,,,,,,
Prince Edward Island,Île-du-Prince-Édouard,2023-06-10,23,2023,0.0,57286,,33561.82,104,,60.93,,,,,,,,,,
Yukon,Yukon,2023-06-10,23,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
Northwest Territories,Territoires du Nord-Ouest,2023-06-10,23,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
Nunavut,Nunavut,2023-06-10,23,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2023-06-10,23,2023,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2023-06-10,23,2023,,4687982,2348,12042.11,53042,77,136.25,6.03,0.20,5368,183,13.79,0.47,335.43,0.86,11.00,0.03
British Columbia,Colombie-Britannique,2023-06-17,24,2023,1.0,402639,171,7569.36,5749,19,108.08,3.21,0.36,354,48,6.65,0.9,24.43,0.46,2.71,0.05
Alberta,Alberta,2023-06-17,24,2023,1.0,633693,91,13948.44,5798,4,127.62,2.00,0.09,215,15,4.73,0.33,13.00,0.29,0.57,0.01
Saskatchewan,Saskatchewan,2023-06-17,24,2023,1.0,156090,37,13064.08,1995,0,166.97,3.10,0.00,73,2,6.11,0.17,5.29,0.44,0.00,0.00
